stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
000000000000000000e2,0000000000000000006a,000000000000000000bb,0000000000000000005o,615,304,00000000000000000003,http://www.crtm.es,1,0000000000000000002s,00000000000000000001,1
0000000000000000004a,00000000000000000079,000000000000000000do,00000000000000000077,864,841,00000000000000000001,http://www.crtm.es,2,00000000000000000001,00000000000000000001,2
000000000000000000rp,0000000000000000000t,000000000000000000j0,000000000000000000en,275,677,00000000000000000002,http://www.crtm.es,0,0000000000000000000q,00000000000000000001,0
000000000000000000st,0000000000000000004f,000000000000000000hj,000000000000000000g9,96,449,00000000000000000004,http://www.crtm.es,1,00000000000000000033,00000000000000000001,1
000000000000000000vp,0000000000000000002q,0000000000000000007a,00000000000000000023,487,575,00000000000000000003,http://www.crtm.es,2,00000000000000000037,00000000000000000001,2
000000000000000000yn,0000000000000000002d,000000000000000000ex,0000000000000000006y,563,824,00000000000000000001,http://www.crtm.es,0,0000000000000000001b,00000000000000000001,0
0000000000000000000u,0000000000000000005c,0000000000000000003i,000000000000000000ce,521,235,00000000000000000002,http://www.crtm.es,1,0000000000000000005x,00000000000000000001,1
000000000000000000r4,0000000000000000003f,0000000000000000006x,000000000000000000dt,438,56,00000000000000000004,http://www.crtm.es,2,0000000000000000004s,00000000000000000001,2
000000000000000000xm,0000000000000000004r,000000000000000000bo,0000000000000000009z,298,447,00000000000000000003,http://www.crtm.es,0,0000000000000000006l,00000000000000000001,0
000000000000000000g9,0000000000000000002x,000000000000000000av,00000000000000000071,694,523,00000000000000000001,http://www.crtm.es,1,00000000000000000030,00000000000000000001,1
000000000000000000vg,0000000000000000000j,00000000000000000024,000000000000000000ek,900,481,00000000000000000002,http://www.crtm.es,2,0000000000000000005b,00000000000000000001,2
000000000000000000o1,0000000000000000002r,000000000000000000b0,000000000000000000e3,202,398,00000000000000000004,http://www.crtm.es,0,00000000000000000021,00000000000000000001,0
000000000000000000rs,0000000000000000002j,0000000000000000005q,0000000000000000001t,216,258,00000000000000000003,http://www.crtm.es,1,0000000000000000000c,00000000000000000001,1
0000000000000000003y,00000000000000000047,0000000000000000008n,000000000000000000fd,580,654,00000000000000000001,http://www.crtm.es,2,00000000000000000014,00000000000000000001,2
000000000000000000sx,0000000000000000004n,0000000000000000000e,00000000000000000070,963,860,00000000000000000002,http://www.crtm.es,0,0000000000000000000v,00000000000000000001,0
000000000000000000wz,0000000000000000000b,000000000000000000a4,000000000000000000du,831,162,00000000000000000004,http://www.crtm.es,1,00000000000000000044,00000000000000000001,1
00000000000000000005,0000000000000000007y,000000000000000000an,00000000000000000048,426,176,00000000000000000003,http://www.crtm.es,2,0000000000000000004d,00000000000000000001,2
00000000000000000087,0000000000000000006p,000000000000000000gs,000000000000000000bg,995,540,00000000000000000001,http://www.crtm.es,0,0000000000000000001a,00000000000000000001,0
000000000000000000s3,0000000000000000005w,000000000000000000ft,0000000000000000000s,654,923,00000000000000000002,http://www.crtm.es,1,00000000000000000057,00000000000000000001,1
000000000000000000kt,0000000000000000000y,000000000000000000ik,0000000000000000005j,869,791,00000000000000000004,http://www.crtm.es,2,0000000000000000001p,00000000000000000001,2
000000000000000000wu,00000000000000000074,0000000000000000005z,0000000000000000003l,405,386,00000000000000000003,http://www.crtm.es,0,00000000000000000040,00000000000000000001,0
000000000000000000m7,0000000000000000006z,000000000000000000f5,00000000000000000093,449,955,00000000000000000001,http://www.crtm.es,1,0000000000000000006f,00000000000000000001,1
000000000000000000fu,0000000000000000004k,00000000000000000018,000000000000000000by,584,614,00000000000000000002,http://www.crtm.es,2,0000000000000000000g,00000000000000000001,2
0000000000000000009y,0000000000000000006c,0000000000000000003r,00000000000000000029,58,829,00000000000000000004,http://www.crtm.es,0,0000000000000000006a,00000000000000000001,0
000000000000000000us,0000000000000000004z,000000000000000000df,0000000000000000002g,508,365,00000000000000000003,http://www.crtm.es,1,0000000000000000000t,00000000000000000001,1
000000000000000000kw,00000000000000000016,000000000000000000ci,0000000000000000007i,100,409,00000000000000000001,http://www.crtm.es,2,0000000000000000004f,00000000000000000001,2
000000000000000000ql,0000000000000000002b,000000000000000000gp,0000000000000000005d,591,544,00000000000000000002,http://www.crtm.es,0,0000000000000000002q,00000000000000000001,0
00000000000000000060,0000000000000000003w,000000000000000000dn,0000000000000000008j,240,18,00000000000000000004,http://www.crtm.es,1,0000000000000000002d,00000000000000000001,1
000000000000000000n5,0000000000000000003o,000000000000000000ia,0000000000000000007k,195,468,00000000000000000003,http://www.crtm.es,2,0000000000000000005c,00000000000000000001,2
000000000000000000sr,00000000000000000019,0000000000000000003s,00000000000000000009,893,60,00000000000000000001,http://www.crtm.es,0,0000000000000000003f,00000000000000000001,0
000000000000000000sf,0000000000000000004h,000000000000000000e5,0000000000000000006i,529,551,00000000000000000002,http://www.crtm.es,1,0000000000000000004r,00000000000000000001,1
0000000000000000008r,00000000000000000046,00000000000000000039,0000000000000000000u,646,200,00000000000000000004,http://www.crtm.es,2,0000000000000000002x,00000000000000000001,2
0000000000000000006p,00000000000000000013,0000000000000000000f,0000000000000000002s,661,155,00000000000000000003,http://www.crtm.es,0,0000000000000000000j,00000000000000000001,0
000000000000000000y9,00000000000000000005,000000000000000000au,000000000000000000g6,42,853,00000000000000000001,http://www.crtm.es,1,0000000000000000002r,00000000000000000001,1
000000000000000000vn,0000000000000000003m,0000000000000000001e,0000000000000000008f,92,489,00000000000000000002,http://www.crtm.es,2,0000000000000000002j,00000000000000000001,2
000000000000000000ls,0000000000000000002p,00000000000000000083,00000000000000000001,383,606,00000000000000000004,http://www.crtm.es,0,00000000000000000047,00000000000000000001,0
000000000000000000bp,0000000000000000006j,000000000000000000dz,0000000000000000000q,886,621,00000000000000000003,http://www.crtm.es,1,0000000000000000004n,00000000000000000001,1
000000000000000000dp,0000000000000000001k,000000000000000000i8,000000000000000000br,847,2,00000000000000000001,http://www.crtm.es,2,0000000000000000000b,00000000000000000001,2
000000000000000000sd,00000000000000000076,000000000000000000e1,000000000000000000b5,842,52,00000000000000000002,http://www.crtm.es,0,0000000000000000005w,00000000000000000001,0
0000000000000000005h,0000000000000000004i,0000000000000000000d,0000000000000000009c,712,343,00000000000000000004,http://www.crtm.es,1,0000000000000000000y,00000000000000000001,1
0000000000000000008e,0000000000000000004w,0000000000000000009e,00000000000000000033,359,846,00000000000000000003,http://www.crtm.es,2,0000000000000000004k,00000000000000000001,2
000000000000000000en,0000000000000000000i,000000000000000000cm,000000000000000000aa,262,807,00000000000000000001,http://www.crtm.es,0,0000000000000000006c,00000000000000000001,0
000000000000000000ts,0000000000000000001o,000000000000000000jl,000000000000000000ez,767,802,00000000000000000002,http://www.crtm.es,1,0000000000000000004z,00000000000000000001,1
000000000000000000oq,0000000000000000005k,0000000000000000004o,00000000000000000037,780,672,00000000000000000004,http://www.crtm.es,2,00000000000000000016,00000000000000000001,2
0000000000000000002n,0000000000000000004b,00000000000000000098,0000000000000000001b,109,319,00000000000000000003,http://www.crtm.es,0,0000000000000000002b,00000000000000000001,0
000000000000000000cw,00000000000000000002,000000000000000000fk,0000000000000000005x,825,222,00000000000000000001,http://www.crtm.es,1,0000000000000000003w,00000000000000000001,1
000000000000000000ds,0000000000000000001g,000000000000000000c2,000000000000000000dp,270,727,00000000000000000002,http://www.crtm.es,2,0000000000000000003o,00000000000000000001,2
0000000000000000006a,00000000000000000066,00000000000000000055,0000000000000000008a,975,740,00000000000000000004,http://www.crtm.es,0,00000000000000000019,00000000000000000001,0
0000000000000000006x,0000000000000000001x,000000000000000000fm,0000000000000000004s,134,69,00000000000000000003,http://www.crtm.es,1,0000000000000000004h,00000000000000000001,1
00000000000000000010,0000000000000000006e,000000000000000000di,000000000000000000c4,466,785,00000000000000000001,http://www.crtm.es,2,00000000000000000046,00000000000000000001,2
000000000000000000od,0000000000000000002m,000000000000000000eo,0000000000000000006l,451,230,00000000000000000002,http://www.crtm.es,0,00000000000000000013,00000000000000000001,0
000000000000000000ji,00000000000000000060,000000000000000000gz,00000000000000000030,636,935,00000000000000000004,http://www.crtm.es,1,00000000000000000005,00000000000000000001,1
000000000000000000ny,00000000000000000042,0000000000000000009v,000000000000000000a0,401,94,00000000000000000003,http://www.crtm.es,2,0000000000000000003m,00000000000000000001,2
000000000000000000mv,0000000000000000005t,00000000000000000045,0000000000000000007r,345,426,00000000000000000001,http://www.crtm.es,0,0000000000000000002p,00000000000000000001,0
000000000000000000su,0000000000000000000o,000000000000000000d1,0000000000000000005b,907,411,00000000000000000002,http://www.crtm.es,1,0000000000000000006j,00000000000000000001,1
000000000000000000xc,00000000000000000028,0000000000000000002e,00000000000000000021,384,596,00000000000000000004,http://www.crtm.es,2,0000000000000000001k,00000000000000000001,2
000000000000000000kv,0000000000000000001q,00000000000000000062,000000000000000000gx,912,361,00000000000000000003,http://www.crtm.es,0,0000000000000000004i,00000000000000000001,0
0000000000000000006b,0000000000000000003d,000000000000000000hb,0000000000000000000c,514,305,00000000000000000001,http://www.crtm.es,1,0000000000000000004w,00000000000000000001,1
000000000000000000ks,0000000000000000003b,0000000000000000001i,0000000000000000008o,256,867,00000000000000000002,http://www.crtm.es,2,0000000000000000000i,00000000000000000001,2
000000000000000000y3,0000000000000000001v,000000000000000000az,00000000000000000014,611,344,00000000000000000004,http://www.crtm.es,0,0000000000000000001o,00000000000000000001,0
000000000000000000jk,0000000000000000002h,00000000000000000050,0000000000000000000v,760,872,00000000000000000003,http://www.crtm.es,1,0000000000000000005k,00000000000000000001,1
000000000000000000iz,0000000000000000002k,000000000000000000hw,0000000000000000008z,598,474,00000000000000000001,http://www.crtm.es,2,0000000000000000004b,00000000000000000001,2
0000000000000000007h,0000000000000000003e,000000000000000000go,00000000000000000092,422,216,00000000000000000002,http://www.crtm.es,0,00000000000000000002,00000000000000000001,0
00000000000000000006,00000000000000000041,000000000000000000cx,000000000000000000b8,891,571,00000000000000000004,http://www.crtm.es,1,0000000000000000001g,00000000000000000001,1
0000000000000000009u,00000000000000000043,000000000000000000f1,000000000000000000bi,977,720,00000000000000000003,http://www.crtm.es,2,00000000000000000066,00000000000000000001,2
000000000000000000o8,00000000000000000080,000000000000000000cq,000000000000000000ab,186,558,00000000000000000001,http://www.crtm.es,0,0000000000000000001x,00000000000000000001,0
0000000000000000006q,0000000000000000004t,00000000000000000006,000000000000000000fp,809,382,00000000000000000002,http://www.crtm.es,1,0000000000000000006e,00000000000000000001,1
00000000000000000039,0000000000000000000w,0000000000000000004c,000000000000000000fo,863,851,00000000000000000004,http://www.crtm.es,2,0000000000000000002m,00000000000000000001,2
0000000000000000004t,0000000000000000001n,0000000000000000000k,000000000000000000ey,249,937,00000000000000000003,http://www.crtm.es,0,00000000000000000060,00000000000000000001,0
0000000000000000005k,0000000000000000002n,000000000000000000eg,000000000000000000cg,429,146,00000000000000000001,http://www.crtm.es,1,00000000000000000042,00000000000000000001,1
000000000000000000bg,0000000000000000001j,000000000000000000b7,000000000000000000f9,64,769,00000000000000000002,http://www.crtm.es,2,0000000000000000005t,00000000000000000001,2
000000000000000000eq,0000000000000000001m,000000000000000000as,00000000000000000044,664,823,00000000000000000004,http://www.crtm.es,0,0000000000000000000o,00000000000000000001,0
000000000000000000yp,0000000000000000005g,000000000000000000ii,0000000000000000004d,120,209,00000000000000000003,http://www.crtm.es,1,00000000000000000028,00000000000000000001,1
000000000000000000hx,0000000000000000001f,0000000000000000004j,0000000000000000001a,102,389,00000000000000000001,http://www.crtm.es,2,0000000000000000001q,00000000000000000001,2
000000000000000000j0,0000000000000000004q,0000000000000000005m,00000000000000000057,643,24,00000000000000000002,http://www.crtm.es,0,0000000000000000003d,00000000000000000001,0
00000000000000000094,0000000000000000007j,0000000000000000005r,0000000000000000007z,583,624,00000000000000000004,http://www.crtm.es,1,0000000000000000003b,00000000000000000001,1
